"cargo","ciudad","link","empresa","fpublicacion"
"Técnico Logístico - en Logística","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-logistico-en-logistica-adecco-recursos-humanos-1002585563.html","Adecco Recursos Humanos","18 de agosto de 2015"
"Asistente de Recursos Humanos","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-recursos-humanos-grafton-recruitment-1002586439.html","Grafton Recruitment","28 de agosto de 2015"
"Analista de remuneraciones área RRHH (Santiago, sector poniente)","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-remuneraciones-area-rrhh-santiago-sector-poniente-tarragona-1002586021.html","Tarragona","10 de agosto de 2015"
"Analista de Recursos Humanos,  Multinacional de Consumo Masivo","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-recursos-humanos-multinacional-de-consumo-masivo-s-m-1002586142.html","S&M","11 de agosto de 2015"
"Jefe de relaciones laborales","Huasco, Región III","http://www.bumeran.cl/empleos/jefe-de-relaciones-laborales-vision-integral-rrhh-spa-1002586683.html","Visión Integral RRHH SPA","23 de agosto de 2015"
"Jefe de Despacho y Planificación","Conchalí, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-despacho-y-planificacion-adecco-recursos-humanos-1002586840.html","Adecco Recursos Humanos","25 de agosto de 2015"
"Promotor de Ventas Telefonía Movil Con/Sin Experiencia - Movistar Iquique","Iquique, Región I","http://www.bumeran.cl/empleos/promotor-de-ventas-telefonia-movil-con-sin-experiencia-movistar-iquique-salesland-1002586843.html","SALESLAND","25 de agosto de 2015"
"Asistente de Reclutamiento","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-reclutamiento-1002587057.html","","31 de agosto de 2015"
"Analista de Selección","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-seleccion-seek-consultores-ltda-1002584666.html","Seek Consultores Ltda","31 de agosto de 2015"
"Promotor de ventas Movistar Retail - Est.Central","Estación Central, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-de-ventas-movistar-retail-est.central-salesland-1002586863.html","SALESLAND","25 de agosto de 2015"
"PROMOTOR DE VENTAS CALAMA","Calama, Región II","http://www.bumeran.cl/empleos/promotor-de-ventas-calama-salesland-1002586071.html","SALESLAND","10 de agosto de 2015"
"Asistente de Selección de Personal","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-seleccion-de-personal-1002584194.html","","07 de agosto de 2015"
"Promotor/a de ventas retail Movistar Ovalle","Ovalle, Región IV","http://www.bumeran.cl/empleos/promotor-a-de-ventas-retail-movistar-ovalle-salesland-1002586478.html","SALESLAND","19 de agosto de 2015"
"Práctica Psicología Laboral","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/practica-psicologia-laboral-adecco-recursos-humanos-1002583118.html","Adecco Recursos Humanos","03 de agosto de 2015"
"EJECUTIVA DE CALL CENTER","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutiva-de-call-center-1002586845.html","","25 de agosto de 2015"
"Promotor de Ventas Movistar Retail - MALL PLAZA NORTE","Quilicura, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-de-ventas-movistar-retail-mall-plaza-norte-salesland-1002586615.html","SALESLAND","21 de agosto de 2015"
"Ejecutivos de Cobranza Jornada Part Time 36 Hrs Semanales de Lunes A Sábados","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-de-cobranza-jornada-part-time-36-hrs-semanales-de-lunes-a-sabados-randstad-1002586867.html","Randstad","25 de agosto de 2015"
"EJECUTIVA DE CALL CENTER","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutiva-de-call-center-1002586082.html","","11 de agosto de 2015"
"EJECUTIVA DE CALL CENTER","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutiva-de-call-center-1002586735.html","","24 de agosto de 2015"
"EJECUTIVA DE CALL CENTER","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutiva-de-call-center-1002583802.html","","05 de agosto de 2015"
"Cajera/o","Lo Barnechea, Región Metropolitana","http://www.bumeran.cl/empleos/cajera-o-1002586015.html","","10 de agosto de 2015"
"EJECUTIVA DE CALL CENTER","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutiva-de-call-center-1002585985.html","","10 de agosto de 2015"
"Cajera/o","Lo Barnechea, Región Metropolitana","http://www.bumeran.cl/empleos/cajera-o-1002586078.html","","11 de agosto de 2015"
"Key Account Manager","San Fernando, Región VI","http://www.bumeran.cl/empleos/key-account-manager-page-personnel-1002586661.html","Page Personnel","21 de agosto de 2015"
"Coordinador de Servicios, Zona Poniente","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/coordinador-de-servicios-zona-poniente-adecco-recursos-humanos-1002586169.html","Adecco Recursos Humanos","11 de agosto de 2015"
"Key Account Manager","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/key-account-manager-adecco-recursos-humanos-1002585975.html","Adecco Recursos Humanos","09 de agosto de 2015"
"Cajera/o","Lo Barnechea, Región Metropolitana","http://www.bumeran.cl/empleos/cajera-o-1002586663.html","","21 de agosto de 2015"
"Administrativo de Remuneraciones $300.000 + Beneficios Sin Experiencia","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-de-remuneraciones-$300.000-beneficios-sin-experiencia-1002585946.html","","31 de agosto de 2015"
"ARQUITECTO - EJECUTIVO DE VENTAS (SANTIAGO)","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/arquitecto-ejecutivo-de-ventas-santiago-1002586748.html","","31 de agosto de 2015"
"Cajera/o","Lo Barnechea, Región Metropolitana","http://www.bumeran.cl/empleos/cajera-o-1002586734.html","","24 de agosto de 2015"
"Analista Programador con un Año de Experiencia","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/analista-programador-con-un-ano-de-experiencia-1002586908.html","","31 de agosto de 2015"
"Asistente Control Pago","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-control-pago-1002586023.html","","31 de agosto de 2015"
"Ejecutivo Comercial, Santiago Centro","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-comercial-santiago-centro-1002587063.html","","31 de agosto de 2015"
"DEMAND PLANNER","Región Metropolitana","http://www.bumeran.cl/empleos/demand-planner-page-personnel-1002476826.html","Page Personnel","31 de agosto de 2015"
"Demand Planner","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/demand-planner-page-personnel-1002473158.html","Page Personnel","31 de agosto de 2015"
"Importante marca de juguetes requiere mercaderista rutero para San Vicente $100.000.","San Vicente, Región VI","http://www.bumeran.cl/empleos/importante-marca-de-juguetes-requiere-mercaderista-rutero-para-san-vicente-$100.000.-ecr-group-1002587087.html","ECR group","31 de agosto de 2015"
"Práctica Profesional de Recursos Humanos","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/practica-profesional-de-recursos-humanos-1001724775.html","","31 de agosto de 2015"
"Jefe Contabilidad cadena de tiendas Internacional.","Quilicura, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-contabilidad-cadena-de-tiendas-internacional.-master-asesorias-1002587089.html","Master Asesorias","31 de agosto de 2015"
"Generalista RRHH.","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/generalista-rrhh.-1002581492.html","","31 de agosto de 2015"
"Demand Planner Inglés avanzado","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/demand-planner-ingles-avanzado-page-personnel-1002343859.html","Page Personnel","31 de agosto de 2015"
"Ejecutivo Comercial equipamiento industrial","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-comercial-equipamiento-industrial-master-asesorias-1002587090.html","Master Asesorias","31 de agosto de 2015"
"DEMAND PLANNER","Región Metropolitana","http://www.bumeran.cl/empleos/demand-planner-page-personnel-1002558609.html","Page Personnel","31 de agosto de 2015"
"Operarios de Producción 330.000","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/operarios-de-produccion-330.000-adecco-recursos-humanos-1001611043.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Importante marca de juguetes requiere mercaderista rutero para Colina/Stgo $270.000.","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/importante-marca-de-juguetes-requiere-mercaderista-rutero-para-colina-stgo-$270.000.-ecr-group-1002587088.html","ECR group","31 de agosto de 2015"
"Operarios de Producción Pudahuel","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/operarios-de-produccion-pudahuel-adecco-recursos-humanos-1001678140.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Auxiliar de Aseo - Pudahuel","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-de-aseo-pudahuel-adecco-recursos-humanos-1001594020.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Ingeniero de Negocios","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-negocios-adecco-recursos-humanos-1002586633.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Auxiliar área de servicios","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-area-de-servicios-adecco-recursos-humanos-1002396426.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Asistente Administrativo $600.000, Huasco","Huasco, Región III","http://www.bumeran.cl/empleos/asistente-administrativo-$600.000-huasco-1002587074.html","","31 de agosto de 2015"
"Contador general - Asistente contable","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/contador-general-asistente-contable-adecco-recursos-humanos-1002581830.html","Adecco Recursos Humanos","31 de agosto de 2015"
"La Serena. Jefe zona norte,  cadena de  tiendas, Retail vestuario","La Serena, Región IV","http://www.bumeran.cl/empleos/la-serena.-jefe-zona-norte-cadena-de-tiendas-retail-vestuario-master-asesorias-1002587091.html","Master Asesorias","31 de agosto de 2015"
"Castro - Sub Jefe para nuevo local de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/castro-sub-jefe-para-nuevo-local-de-comida-rapida-1002587075.html","","31 de agosto de 2015"
"Técnico Eléctrico Iquique","Iquique, Región I","http://www.bumeran.cl/empleos/tecnico-electrico-iquique-iss-1002586599.html","iss","31 de agosto de 2015"
"Coordinador en Terreno","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/coordinador-en-terreno-adecco-recursos-humanos-1002586677.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Técnicos en Aire Acondicionado","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/tecnicos-en-aire-acondicionado-iss-1002586597.html","iss","31 de agosto de 2015"
"Administrativo - Asistente de facturación","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-asistente-de-facturacion-adecco-recursos-humanos-1002584788.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Asistente Contable, Cadena de tiendas.","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-contable-cadena-de-tiendas.-master-asesorias-1002585670.html","Master Asesorias","03 de agosto de 2015"
"TECNICOS EN CLIMA","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/tecnicos-en-clima-iss-1002584792.html","iss","31 de agosto de 2015"
"Urgente Supervisores de Aseo","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/urgente-supervisores-de-aseo-iss-1002586598.html","iss","31 de agosto de 2015"
"Ejecutivo Comercial, Rancagua","Rancagua, Región VI","http://www.bumeran.cl/empleos/ejecutivo-comercial-rancagua-1002587065.html","","31 de agosto de 2015"
"Temuco - Sub Jefe para local de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/temuco-sub-jefe-para-local-de-comida-rapida-1002587077.html","","31 de agosto de 2015"
"Arquitecto Java","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/arquitecto-java-adecco-recursos-humanos-1002585185.html","Adecco Recursos Humanos","31 de agosto de 2015"
"SANTIAGO CENTRO - Personal para locales de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/santiago-centro-personal-para-locales-de-comida-rapida-tarragona-1002587064.html","Tarragona","31 de agosto de 2015"
"Trabajo Part Time Sur (Talca,Chillan, Concepcion, Los Angeles, Temuco, Valdivia, P. Montt)","La Serena, Región IV","http://www.bumeran.cl/empleos/trabajo-part-time-sur-talca-chillan-concepcion-los-angeles-temuco-valdivia-p.-montt-mcdonald-s-1002585301.html","McDonald's","31 de agosto de 2015"
"Linares - Jefatura para Restaurante","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/linares-jefatura-para-restaurante-1002587076.html","","31 de agosto de 2015"
"REEMPLAZO ASISTENTE DE GERENCIA","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/reemplazo-asistente-de-gerencia-adecco-recursos-humanos-1002587066.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Apoyo Asistente de Operaciones $500.000, Huasco","Huasco, Región III","http://www.bumeran.cl/empleos/apoyo-asistente-de-operaciones-$500.000-huasco-1002587069.html","","31 de agosto de 2015"
"Analista contable de cuentas","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-de-cuentas-adecco-recursos-humanos-1002583487.html","Adecco Recursos Humanos","31 de agosto de 2015"
"MULTITECNICOS","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/multitecnicos-iss-1002565663.html","iss","31 de agosto de 2015"
"OPERARIO BODEGA 1 TURNO","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/operario-bodega-1-turno-adecco-recursos-humanos-1002587068.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Asistente para local de Comida Rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-para-local-de-comida-rapida-1002587067.html","","31 de agosto de 2015"
"Digitador con Experiencia en Despacho","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/digitador-con-experiencia-en-despacho-ecr-group-1002583933.html","ECR group","31 de agosto de 2015"
"Sub Jefe para local de comida rápida en Santiago Centro","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/sub-jefe-para-local-de-comida-rapida-en-santiago-centro-1002587070.html","","31 de agosto de 2015"
"Conductor Metro de Santiago","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/conductor-metro-de-santiago-1002521461.html","","31 de agosto de 2015"
"Digitador con Experiencia en Despacho","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/digitador-con-experiencia-en-despacho-ecr-group-1002584255.html","ECR group","31 de agosto de 2015"
"Asistente de Operaciones $600.000, Huasco","Huasco, Región III","http://www.bumeran.cl/empleos/asistente-de-operaciones-$600.000-huasco-1002587072.html","","31 de agosto de 2015"
"Vigilante Privado - Sin Curso OS-10  (Para Metro de Santiago)","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/vigilante-privado-sin-curso-os-10-para-metro-de-santiago-ecr-group-1002583539.html","ECR group","31 de agosto de 2015"
"Empresa de Telecomunicaciones Busca Vendedores Con/Sin Experiencia, Santiago.","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/empresa-de-telecomunicaciones-busca-vendedores-con-sin-experiencia-santiago.-ecr-group-1002587079.html","ECR group","31 de agosto de 2015"
"Técnico medio en contabilidad","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-medio-en-contabilidad-adecco-recursos-humanos-1002583488.html","Adecco Recursos Humanos","31 de agosto de 2015"
"ESTACIÓN CENTRAL - Personal para locales de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/estacion-central-personal-para-locales-de-comida-rapida-tarragona-1002587071.html","Tarragona","31 de agosto de 2015"
"San Felipe - Personal para local de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/san-felipe-personal-para-local-de-comida-rapida-1002587081.html","","31 de agosto de 2015"
"Profesores de educación básica y media","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/profesores-de-educacion-basica-y-media-vision-integral-rrhh-spa-1000922038.html","Visión Integral RRHH SPA","31 de agosto de 2015"
"Operario de Maquinas Alimentos $380.000.- Maipú","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/operario-de-maquinas-alimentos-$380.000.-maipu-1002223957.html","","31 de agosto de 2015"
"Psicólogo de Selección, Concepción","Concepción, Región VIII","http://www.bumeran.cl/empleos/psicologo-de-seleccion-concepcion-1002587082.html","","31 de agosto de 2015"
"Jefe Comercial, Región Metropolitana","Calama, Región II","http://www.bumeran.cl/empleos/jefe-comercial-region-metropolitana-1002560191.html","","31 de agosto de 2015"
"Ayudantes soldador estructuras metalicas $380.000 Lunes a Viernes","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ayudantes-soldador-estructuras-metalicas-$380.000-lunes-a-viernes-1002586188.html","","31 de agosto de 2015"
"Operario maquina de Alimentos Ollas Cosedoras (Marmitas) $380.000, Maipu","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/operario-maquina-de-alimentos-ollas-cosedoras-marmitas-$380.000-maipu-1002215608.html","","31 de agosto de 2015"
"Psicólogo de Reclutamiento y Selección","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/psicologo-de-reclutamiento-y-seleccion-1002585626.html","","31 de agosto de 2015"
"Maestros Soldadores $500.000 (metro Rodrigo de Araya) Lunes a Viernes","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/maestros-soldadores-$500.000-metro-rodrigo-de-araya-lunes-a-viernes-1002586189.html","","12 de agosto de 2015"
"Jefe Avícola","San Antonio, Región V","http://www.bumeran.cl/empleos/jefe-avicola-1002586696.html","","31 de agosto de 2015"
"Analista Contable","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-1002583520.html","","31 de agosto de 2015"
"COMUNAS DE SANTIAGO - Personal para locales de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/comunas-de-santiago-personal-para-locales-de-comida-rapida-tarragona-1002587086.html","Tarragona","31 de agosto de 2015"
"Cajero(a) (ZOFRI, Iquique)","Iquique, Región I","http://www.bumeran.cl/empleos/cajero-a-zofri-iquique-1002586146.html","","11 de agosto de 2015"
"Analista Contable Senior","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-senior-1002585488.html","","31 de agosto de 2015"
"Operario Formulador de Alimentos $380.000, Maipu","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/operario-formulador-de-alimentos-$380.000-maipu-1002261865.html","","31 de agosto de 2015"
"MAIPÚ - Personal para locales de comida rápida","Quinta Normal, Región Metropolitana","http://www.bumeran.cl/empleos/maipu-personal-para-locales-de-comida-rapida-tarragona-1002587073.html","Tarragona","31 de agosto de 2015"
"Programador Java","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/programador-java-acl-spa.-1002586228.html","ACL SPA.","12 de agosto de 2015"
"Ejecutivo/a de Ventas Telefonía","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-a-de-ventas-telefonia-componente-humano-1002586404.html","Componente Humano","18 de agosto de 2015"
"Jefaturas de local; local de comida rápida. Juan Maestro Santiago","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefaturas-de-local;-local-de-comida-rapida.-juan-maestro-santiago-gastronomia-y-negocios-1002580798.html","Gastronomia y Negocios","31 de agosto de 2015"
"Gerente de Operaciones para Parques de Entretención","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/gerente-de-operaciones-para-parques-de-entretencion-1002586436.html","","18 de agosto de 2015"
"Jefe de Tienda (Zofri)","Iquique, Región I","http://www.bumeran.cl/empleos/jefe-de-tienda-zofri-1002586459.html","","18 de agosto de 2015"
"Rancagua. Vendedor comisionista en Terreno Telecomunicaciones","Rancagua, Región VI","http://www.bumeran.cl/empleos/rancagua.-vendedor-comisionista-en-terreno-telecomunicaciones-ecr-group-1002584493.html","ECR group","03 de agosto de 2015"
"Ejecutivo Ventas V región","Valparaíso, Región V","http://www.bumeran.cl/empleos/ejecutivo-ventas-v-region-1002586645.html","","21 de agosto de 2015"
"Operarios de Produccion, Maipu $350.000","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/operarios-de-produccion-maipu-$350.000-1002584281.html","","03 de agosto de 2015"
"Atención al Cliente 45 Hrs. Semanales de Lunes a Viernes (Turno Noche)","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/atencion-al-cliente-45-hrs.-semanales-de-lunes-a-viernes-turno-noche-unisono-s.a.-1002586491.html","UNISONO S.A.","19 de agosto de 2015"
"Soldador Calificado Maquinaria Pesada","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/soldador-calificado-maquinaria-pesada-1002586016.html","","10 de agosto de 2015"
"Psicólogo especialista en Capacitación (con experiencia en D.O. y Selección)","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/psicologo-especialista-en-capacitacion-con-experiencia-en-d.o.-y-seleccion-1002584743.html","","31 de agosto de 2015"
"Vendedores (as) de Tiendas (Zofri)","Iquique, Región I","http://www.bumeran.cl/empleos/vendedores-as-de-tiendas-zofri-1002586458.html","","18 de agosto de 2015"
"Electromecánico","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/electromecanico-fresenius-kabi-chile-1002586427.html","Fresenius Kabi Chile","21 de agosto de 2015"
"Operador de Despacho- Temuco","Mulchén, Región VIII","http://www.bumeran.cl/empleos/operador-de-despacho-temuco-virtus-laboral-1002586954.html","Virtus Laboral","27 de agosto de 2015"
"Encargado Administrativo Contable","Cerrillos , Región Metropolitana","http://www.bumeran.cl/empleos/encargado-administrativo-contable-virtus-laboral-1002587047.html","Virtus Laboral","30 de agosto de 2015"
"Asistente Contable","Cerrillos , Región Metropolitana","http://www.bumeran.cl/empleos/asistente-contable-virtus-laboral-1002587048.html","Virtus Laboral","30 de agosto de 2015"
"Vendedores Mall Plaza Norte","Huechuraba, Región Metropolitana","http://www.bumeran.cl/empleos/vendedores-mall-plaza-norte-premier-chile-1002586723.html","Premier Chile","24 de agosto de 2015"
"PSICÓLOGOS FREE LANCE (Concepción)","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/psicologos-free-lance-concepcion-ecr-group-1002584464.html","ECR group","31 de agosto de 2015"
"Personal Full Time - Papa John'S Pizza San Damian las Condes","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-san-damian-las-condes-papa-john-s-pizza-1002326261.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Full Time - Papa John's Pizza Macul","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-macul-papa-john-s-pizza-1001542763.html","Papa John´s Pizza","31 de agosto de 2015"
"Soldador Certificado","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/soldador-certificado-adecco-recursos-humanos-1002585976.html","Adecco Recursos Humanos","17 de agosto de 2015"
"Gerente Comercial y Marketing","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/gerente-comercial-y-marketing-grafton-recruitment-1002581990.html","Grafton Recruitment","28 de agosto de 2015"
"Analista Contable (Stgo. Centro)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-stgo.-centro-argento-consultores-1002586992.html","Argento Consultores","28 de agosto de 2015"
"Analista de Research","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-research-recruitme-consulting-1001615795.html","Recruitme Consulting","25 de agosto de 2015"
"Personal Full Time - Papa John's Pizza Santa Isabel","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-santa-isabel-papa-john-s-pizza-1001542992.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Full Time - Papa John's Pizza La Florida","La Florida, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-la-florida-papa-john-s-pizza-1001542966.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Papa John's Pizza El Bosque","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-el-bosque-papa-john-s-pizza-1001542682.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Papa John's Pizza Ossa","La Reina, Región Metropolitana","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-ossa-papa-john-s-pizza-1001542634.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Papa John's Pizza Santa Isabel","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-santa-isabel-papa-john-s-pizza-1001542672.html","Papa John´s Pizza","31 de agosto de 2015"
"Vendedor Tienda de Vino con Experiencia Previa","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/vendedor-tienda-de-vino-con-experiencia-previa-s-m-1002585967.html","S&M","07 de agosto de 2015"
"Repartidor con vehículo propio (Auto o Moto) Papa John's La Dehesa","Lo Barnechea, Región Metropolitana","http://www.bumeran.cl/empleos/repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-la-dehesa-papa-john-s-pizza-1001543949.html","Papa John´s Pizza","31 de agosto de 2015"
"Operario Bodega $300.000 Liquidos.","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/operario-bodega-$300.000-liquidos.-adecco-recursos-humanos-1002587049.html","Adecco Recursos Humanos","30 de agosto de 2015"
"Asistente técnico gestión comercial","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-tecnico-gestion-comercial-alcansa-s.a.-1002586075.html","Alcansa S.A.","11 de agosto de 2015"
"Personal Part Time - Papa John's Pizza La Dehesa","Lo Barnechea, Región Metropolitana","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-la-dehesa-papa-john-s-pizza-1001542572.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Papa John's Pizza Las Condes","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-las-condes-papa-john-s-pizza-1001542693.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Full Time - Papa John's Pizza Vitacura 2","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-vitacura-2-papa-john-s-pizza-1001542736.html","Papa John´s Pizza","31 de agosto de 2015"
"Repartidor con vehículo propio (Auto o Moto) Papa John's Pajaritos","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-pajaritos-papa-john-s-pizza-1001543977.html","Papa John´s Pizza","31 de agosto de 2015"
"Psicólogo(a) free lance todo Chile","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/psicologo-a-free-lance-todo-chile-1002530309.html","","22 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Providencia-Las Condes-Stgo Centro $298.000A$363.000","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-providencia-las-condes-stgo-centro-$298.000a$363.000-ecr-group-1002580212.html","ECR group","31 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Sector Peñalolén $305.000 +Beneficios!!!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-sector-penalolen-$305.000-beneficios!!!-ecr-group-1002580213.html","ECR group","31 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Sector San Bernardo $340.000 a $360.000!!!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-sector-san-bernardo-$340.000-a-$360.000!!!-ecr-group-1002580218.html","ECR group","31 de agosto de 2015"
